pit_duration,lap_number,driver_number,date,session_key,meeting_key
27.7,4,10,2024-03-01T13:00:59.761000+00:00,9467,1229
555.8,4,4,2024-03-01T13:01:20.937000+00:00,9467,1229
26.4,7,2,2024-03-01T13:02:59.802000+00:00,9467,1229
21.8,6,3,2024-03-01T13:03:08.203000+00:00,9467,1229
585.7,4,63,2024-03-01T13:03:11.600000+00:00,9467,1229
548.4,7,55,2024-03-01T13:03:11.915000+00:00,9467,1229
465.5,5,81,2024-03-01T13:04:21.792000+00:00,9467,1229
21.6,7,22,2024-03-01T13:04:40.699000+00:00,9467,1229
35.3,9,14,2024-03-01T13:05:13.047000+00:00,9467,1229
682.3,7,16,2024-03-01T13:05:55.992000+00:00,9467,1229
488.4,4,31,2024-03-01T13:07:46.756000+00:00,9467,1229
564.2,8,11,2024-03-01T13:10:13.508000+00:00,9467,1229
555.7,8,23,2024-03-01T13:10:21.550000+00:00,9467,1229
745.9,8,24,2024-03-01T13:10:45.109000+00:00,9467,1229
776.6,8,77,2024-03-01T13:10:49.207000+00:00,9467,1229
707.0,7,1,2024-03-01T13:11:32.298000+00:00,9467,1229
408.8,8,2,2024-03-01T13:11:35.951000+00:00,9467,1229
759.0,9,18,2024-03-01T13:14:00.800000+00:00,9467,1229
445.4,10,14,2024-03-01T13:14:20.843000+00:00,9467,1229
467.5,7,4,2024-03-01T13:14:41.562000+00:00,9467,1229
319.6,8,81,2024-03-01T13:14:59.817000+00:00,9467,1229
900.1,12,44,2024-03-01T13:15:59.389000+00:00,9467,1229
469.8,7,63,2024-03-01T13:16:40.931000+00:00,9467,1229
21.1,11,24,2024-03-01T13:16:56.426000+00:00,9467,1229
23.4,11,77,2024-03-01T13:17:02.898000+00:00,9467,1229
18.9,11,2,2024-03-01T13:17:45.104000+00:00,9467,1229
777.2,7,10,2024-03-01T13:19:23.679000+00:00,9467,1229
1399.6,7,27,2024-03-01T13:20:14.513000+00:00,9467,1229
707.1,14,20,2024-03-01T13:20:19.094000+00:00,9467,1229
920.9,7,3,2024-03-01T13:20:23.906000+00:00,9467,1229
839.2,8,22,2024-03-01T13:20:35.154000+00:00,9467,1229
499.5,12,55,2024-03-01T13:21:09.521000+00:00,9467,1229
31.2,15,44,2024-03-01T13:22:13.448000+00:00,9467,1229
519.9,12,16,2024-03-01T13:23:37.077000+00:00,9467,1229
741.0,7,31,2024-03-01T13:25:41.512000+00:00,9467,1229
239.0,14,23,2024-03-01T13:26:25.996000+00:00,9467,1229
282.1,14,24,2024-03-01T13:27:17.937000+00:00,9467,1229
177.4,14,1,2024-03-01T13:28:03.649000+00:00,9467,1229
201.4,15,18,2024-03-01T13:28:23.693000+00:00,9467,1229
344.3,14,77,2024-03-01T13:28:31.808000+00:00,9467,1229
260.8,15,11,2024-03-01T13:28:46.380000+00:00,9467,1229
528.4,10,4,2024-03-01T13:28:49.032000+00:00,9467,1229
520.4,11,81,2024-03-01T13:28:54.294000+00:00,9467,1229
28.9,15,23,2024-03-01T13:28:57.980000+00:00,9467,1229
229.7,16,14,2024-03-01T13:29:15.585000+00:00,9467,1229
365.9,14,2,2024-03-01T13:29:19.694000+00:00,9467,1229
432.0,10,63,2024-03-01T13:29:28.269000+00:00,9467,1229
133.8,18,44,2024-03-01T13:29:52.399000+00:00,9467,1229
,1,55,2024-03-01T16:00:11.353000+00:00,9468,1229
,1,16,2024-03-01T16:00:16.840000+00:00,9468,1229
,1,31,2024-03-01T16:00:22.295000+00:00,9468,1229
,1,10,2024-03-01T16:00:24.189000+00:00,9468,1229
,1,23,2024-03-01T16:05:23.044000+00:00,9468,1229
,1,3,2024-03-01T16:05:23.999000+00:00,9468,1229
,1,27,2024-03-01T16:05:26.164000+00:00,9468,1229
,1,2,2024-03-01T16:05:27.265000+00:00,9468,1229
,1,22,2024-03-01T16:05:30.907000+00:00,9468,1229
,1,24,2024-03-01T16:05:34.869000+00:00,9468,1229
,1,20,2024-03-01T16:05:40.559000+00:00,9468,1229
,1,77,2024-03-01T16:05:52.625000+00:00,9468,1229
,1,81,2024-03-01T16:06:03.545000+00:00,9468,1229
,1,18,2024-03-01T16:06:16.384000+00:00,9468,1229
,1,4,2024-03-01T16:06:32.667000+00:00,9468,1229
,1,14,2024-03-01T16:06:37.692000+00:00,9468,1229
,1,1,2024-03-01T16:06:46.251000+00:00,9468,1229
,1,63,2024-03-01T16:06:53.842000+00:00,9468,1229
,1,44,2024-03-01T16:07:07.694000+00:00,9468,1229
,1,11,2024-03-01T16:07:39.190000+00:00,9468,1229
132.4,4,16,2024-03-01T16:07:46.707000+00:00,9468,1229
119.0,4,31,2024-03-01T16:07:49.994000+00:00,9468,1229
149.2,4,55,2024-03-01T16:07:59.508000+00:00,9468,1229
145.6,4,10,2024-03-01T16:08:18.376000+00:00,9468,1229
157.7,4,24,2024-03-01T16:13:54.016000+00:00,9468,1229
135.8,4,81,2024-03-01T16:13:56.290000+00:00,9468,1229
182.1,4,27,2024-03-01T16:13:57.895000+00:00,9468,1229
149.4,4,77,2024-03-01T16:13:59.387000+00:00,9468,1229
165.3,4,20,2024-03-01T16:14:02.834000+00:00,9468,1229
202.4,4,23,2024-03-01T16:14:05.476000+00:00,9468,1229
183.8,4,2,2024-03-01T16:14:09.603000+00:00,9468,1229
183.4,4,22,2024-03-01T16:14:15.269000+00:00,9468,1229
212.4,4,3,2024-03-01T16:14:19.407000+00:00,9468,1229
174.3,4,18,2024-03-01T16:14:36.849000+00:00,9468,1229
136.5,4,44,2024-03-01T16:15:00.111000+00:00,9468,1229
154.7,4,63,2024-03-01T16:15:14.394000+00:00,9468,1229
181.1,4,14,2024-03-01T16:15:23.315000+00:00,9468,1229
130.7,7,31,2024-03-01T16:15:32.032000+00:00,9468,1229
149.6,7,16,2024-03-01T16:15:38.681000+00:00,9468,1229
200.0,4,1,2024-03-01T16:15:53.824000+00:00,9468,1229
240.0,4,4,2024-03-01T16:15:55.752000+00:00,9468,1229
189.7,4,11,2024-03-01T16:16:08.059000+00:00,9468,1229
148.8,7,10,2024-03-01T16:16:08.988000+00:00,9468,1229
442.6,7,27,2024-03-01T16:26:44.430000+00:00,9468,1229
419.6,7,20,2024-03-01T16:26:46.189000+00:00,9468,1229
448.0,7,81,2024-03-01T16:26:48.343000+00:00,9468,1229
542.2,5,4,2024-03-01T16:26:56.932000+00:00,9468,1229
405.9,7,18,2024-03-01T16:27:08.608000+00:00,9468,1229
426.1,7,3,2024-03-01T16:27:14.903000+00:00,9468,1229
436.5,7,22,2024-03-01T16:27:18.675000+00:00,9468,1229
474.9,6,14,2024-03-01T16:27:24.135000+00:00,9468,1229
457.7,7,23,2024-03-01T16:27:29.546000+00:00,9468,1229
853.2,7,55,2024-03-01T16:27:42.744000+00:00,9468,1229
604.4,8,16,2024-03-01T16:27:49.089000+00:00,9468,1229
441.3,7,1,2024-03-01T16:28:18.305000+00:00,9468,1229
429.1,7,11,2024-03-01T16:28:27.915000+00:00,9468,1229
548.2,6,63,2024-03-01T16:28:45.798000+00:00,9468,1229
497.8,7,44,2024-03-01T16:28:50.963000+00:00,9468,1229
210.6,10,27,2024-03-01T16:35:27.915000+00:00,9468,1229
209.6,10,20,2024-03-01T16:35:29.754000+00:00,9468,1229
200.9,10,81,2024-03-01T16:35:32.874000+00:00,9468,1229
154.7,10,23,2024-03-01T16:35:35.397000+00:00,9468,1229
199.8,10,18,2024-03-01T16:35:45.651000+00:00,9468,1229
196.3,10,3,2024-03-01T16:35:52.041000+00:00,9468,1229
197.3,10,22,2024-03-01T16:35:58.380000+00:00,9468,1229
182.8,9,14,2024-03-01T16:36:08.750000+00:00,9468,1229
185.0,10,55,2024-03-01T16:36:13.801000+00:00,9468,1229
189.9,11,16,2024-03-01T16:36:28.710000+00:00,9468,1229
184.1,10,1,2024-03-01T16:36:44.516000+00:00,9468,1229
204.8,10,11,2024-03-01T16:37:09.347000+00:00,9468,1229
306.6,8,4,2024-03-01T16:37:26.929000+00:00,9468,1229
227.3,9,63,2024-03-01T16:37:37.919000+00:00,9468,1229
226.2,10,44,2024-03-01T16:37:42.904000+00:00,9468,1229
447.2,13,27,2024-03-01T16:48:05.294000+00:00,9468,1229
416.8,10,4,2024-03-01T16:48:15.970000+00:00,9468,1229
438.7,13,81,2024-03-01T16:48:19.712000+00:00,9468,1229
334.1,12,63,2024-03-01T16:48:33.170000+00:00,9468,1229
493.3,12,1,2024-03-01T16:48:42.481000+00:00,9468,1229
348.7,13,44,2024-03-01T16:48:49.226000+00:00,9468,1229
461.7,12,11,2024-03-01T16:48:59.998000+00:00,9468,1229
458.3,13,55,2024-03-01T16:49:09.053000+00:00,9468,1229
430.6,14,16,2024-03-01T16:49:19.625000+00:00,9468,1229
700.8,12,14,2024-03-01T16:53:37.554000+00:00,9468,1229
149.1,16,81,2024-03-01T16:55:56.339000+00:00,9468,1229
164.1,13,4,2024-03-01T16:56:00.974000+00:00,9468,1229
178.6,16,27,2024-03-01T16:56:06.598000+00:00,9468,1229
186.7,15,63,2024-03-01T16:56:58.729000+00:00,9468,1229
190.1,16,44,2024-03-01T16:57:06.631000+00:00,9468,1229
208.1,15,1,2024-03-01T16:57:18.095000+00:00,9468,1229
175.6,17,16,2024-03-01T16:57:29.033000+00:00,9468,1229
189.0,16,55,2024-03-01T16:57:36.232000+00:00,9468,1229
224.8,15,11,2024-03-01T16:57:48.452000+00:00,9468,1229
36.6,1,27,2024-03-02T15:06:11.115000+00:00,9472,1229
25.2,9,24,2024-03-02T15:19:05.235000+00:00,9472,1229
24.4,9,18,2024-03-02T15:19:07.623000+00:00,9472,1229
24.8,10,31,2024-03-02T15:20:46.058000+00:00,9472,1229
35.7,10,2,2024-03-02T15:21:55.789000+00:00,9472,1229
24.7,11,63,2024-03-02T15:22:03.605000+00:00,9472,1229
24.0,11,16,2024-03-02T15:22:06.457000+00:00,9472,1229
25.9,11,20,2024-03-02T15:22:22.107000+00:00,9472,1229
24.5,12,11,2024-03-02T15:23:41.972000+00:00,9472,1229
25.4,12,81,2024-03-02T15:23:50.520000+00:00,9472,1229
25.0,12,44,2024-03-02T15:23:52.389000+00:00,9472,1229
29.9,12,10,2024-03-02T15:24:09.090000+00:00,9472,1229
26.4,12,77,2024-03-02T15:24:09.531000+00:00,9472,1229
24.2,13,4,2024-03-02T15:25:25.101000+00:00,9472,1229
24.9,13,3,2024-03-02T15:25:42.894000+00:00,9472,1229
24.4,14,55,2024-03-02T15:26:57.817000+00:00,9472,1229
24.7,14,22,2024-03-02T15:27:13.176000+00:00,9472,1229
24.7,15,14,2024-03-02T15:28:49.395000+00:00,9472,1229
24.6,15,23,2024-03-02T15:28:54.348000+00:00,9472,1229
25.0,17,1,2024-03-02T15:31:37.825000+00:00,9472,1229
24.7,20,27,2024-03-02T15:37:33.888000+00:00,9472,1229
24.5,27,18,2024-03-02T15:48:50.340000+00:00,9472,1229
25.0,28,24,2024-03-02T15:50:25.427000+00:00,9472,1229
25.0,28,2,2024-03-02T15:51:59.543000+00:00,9472,1229
25.1,30,31,2024-03-02T15:53:55.836000+00:00,9472,1229
24.8,31,63,2024-03-02T15:54:47.117000+00:00,9472,1229
74.7,30,77,2024-03-02T15:54:47.631000+00:00,9472,1229
26.4,31,10,2024-03-02T15:55:37.993000+00:00,9472,1229
24.4,32,20,2024-03-02T15:57:02.477000+00:00,9472,1229
24.7,33,4,2024-03-02T15:58:04.902000+00:00,9472,1229
24.0,33,44,2024-03-02T15:58:10.632000+00:00,9472,1229
24.1,34,16,2024-03-02T15:59:38.514000+00:00,9472,1229
24.8,34,81,2024-03-02T15:59:45.850000+00:00,9472,1229
24.3,34,22,2024-03-02T16:00:12.070000+00:00,9472,1229
23.8,35,55,2024-03-02T16:01:02.991000+00:00,9472,1229
24.8,35,3,2024-03-02T16:01:59.612000+00:00,9472,1229
24.5,36,11,2024-03-02T16:02:37.212000+00:00,9472,1229
24.6,36,23,2024-03-02T16:03:35.177000+00:00,9472,1229
24.2,37,1,2024-03-02T16:03:54.529000+00:00,9472,1229
25.1,41,14,2024-03-02T16:11:23.921000+00:00,9472,1229
25.3,40,2,2024-03-02T16:11:47.875000+00:00,9472,1229
24.3,41,27,2024-03-02T16:11:54.741000+00:00,9472,1229
25.2,43,10,2024-03-02T16:15:21.252000+00:00,9472,1229
,1,77,2024-03-07T13:30:03.517000+00:00,9473,1230
,1,44,2024-03-07T13:30:09.013000+00:00,9473,1230
,1,24,2024-03-07T13:30:13.788000+00:00,9473,1230
,1,31,2024-03-07T13:30:33.150000+00:00,9473,1230
,1,55,2024-03-07T13:30:34.221000+00:00,9473,1230
,1,10,2024-03-07T13:30:43.109000+00:00,9473,1230
,1,81,2024-03-07T13:30:44.398000+00:00,9473,1230
,1,27,2024-03-07T13:30:51.383000+00:00,9473,1230
,1,23,2024-03-07T13:30:56.384000+00:00,9473,1230
,1,16,2024-03-07T13:31:08.914000+00:00,9473,1230
,1,4,2024-03-07T13:31:11.548000+00:00,9473,1230
,1,14,2024-03-07T13:31:13.311000+00:00,9473,1230
,1,22,2024-03-07T13:31:18.319000+00:00,9473,1230
,1,11,2024-03-07T13:31:28.334000+00:00,9473,1230
,1,18,2024-03-07T13:31:36.761000+00:00,9473,1230
,1,63,2024-03-07T13:31:47.344000+00:00,9473,1230
,1,1,2024-03-07T13:33:34.311000+00:00,9473,1230
,1,3,2024-03-07T13:33:44.555000+00:00,9473,1230
,1,20,2024-03-07T13:33:49.785000+00:00,9473,1230
,1,2,2024-03-07T13:34:59.332000+00:00,9473,1230
26.3,4,31,2024-03-07T13:36:41.735000+00:00,9473,1230
34.6,7,44,2024-03-07T13:42:57.973000+00:00,9473,1230
25.8,7,11,2024-03-07T13:43:01.871000+00:00,9473,1230
38.4,9,16,2024-03-07T13:47:23.061000+00:00,9473,1230
51.1,10,55,2024-03-07T13:47:41.511000+00:00,9473,1230
651.7,8,77,2024-03-07T13:52:50.784000+00:00,9473,1230
461.1,9,14,2024-03-07T13:52:57.055000+00:00,9473,1230
579.1,8,4,2024-03-07T13:54:17.155000+00:00,9473,1230
488.1,10,23,2024-03-07T13:55:29.303000+00:00,9473,1230
961.7,6,27,2024-03-07T13:56:10.359000+00:00,9473,1230
346.3,10,2,2024-03-07T13:56:55.279000+00:00,9473,1230
568.3,11,24,2024-03-07T13:58:24.362000+00:00,9473,1230
560.1,11,31,2024-03-07T13:59:11.199000+00:00,9473,1230
831.9,9,10,2024-03-07T13:59:33.389000+00:00,9473,1230
925.7,7,20,2024-03-07T14:00:28.821000+00:00,9473,1230
704.1,9,1,2024-03-07T14:00:35.632000+00:00,9473,1230
669.0,11,55,2024-03-07T14:00:42.858000+00:00,9473,1230
1047.1,8,81,2024-03-07T14:00:46.548000+00:00,9473,1230
672.7,11,63,2024-03-07T14:01:14.465000+00:00,9473,1230
29.3,9,27,2024-03-07T14:02:15.778000+00:00,9473,1230
19.4,13,77,2024-03-07T14:02:24.491000+00:00,9473,1230
890.5,10,44,2024-03-07T14:03:08.803000+00:00,9473,1230
722.1,11,16,2024-03-07T14:03:13.554000+00:00,9473,1230
1387.9,6,18,2024-03-07T14:03:28.913000+00:00,9473,1230
805.6,12,11,2024-03-07T14:05:38.400000+00:00,9473,1230
16.4,14,55,2024-03-07T14:07:01.356000+00:00,9473,1230
764.8,13,3,2024-03-07T14:07:48.447000+00:00,9473,1230
850.5,13,22,2024-03-07T14:08:19.585000+00:00,9473,1230
17.3,16,24,2024-03-07T14:08:38.766000+00:00,9473,1230
23.5,13,44,2024-03-07T14:09:54.593000+00:00,9473,1230
190.4,14,63,2024-03-07T14:10:18.827000+00:00,9473,1230
25.6,15,11,2024-03-07T14:12:05.426000+00:00,9473,1230
402.2,15,4,2024-03-07T14:14:30.081000+00:00,9473,1230
559.0,17,14,2024-03-07T14:16:10.183000+00:00,9473,1230
336.0,18,2,2024-03-07T14:17:48.879000+00:00,9473,1230
368.5,15,1,2024-03-07T14:18:09.534000+00:00,9473,1230
438.9,14,81,2024-03-07T14:18:46.165000+00:00,9473,1230
458.3,18,23,2024-03-07T14:18:52.612000+00:00,9473,1230
325.5,17,10,2024-03-07T14:20:05.643000+00:00,9473,1230
366.5,19,31,2024-03-07T14:20:09.198000+00:00,9473,1230
200.1,18,3,2024-03-07T14:20:20.426000+00:00,9473,1230
780.6,12,27,2024-03-07T14:20:28.096000+00:00,9473,1230
354.2,19,77,2024-03-07T14:20:38.495000+00:00,9473,1230
393.9,17,63,2024-03-07T14:22:06.765000+00:00,9473,1230
700.9,12,20,2024-03-07T14:22:25.064000+00:00,9473,1230
443.9,18,55,2024-03-07T14:22:31.324000+00:00,9473,1230
351.0,18,16,2024-03-07T14:22:53.439000+00:00,9473,1230
490.8,16,44,2024-03-07T14:23:35.466000+00:00,9473,1230
586.4,19,24,2024-03-07T14:24:16.259000+00:00,9473,1230
505.0,13,18,2024-03-07T14:24:37.347000+00:00,9473,1230
455.9,18,11,2024-03-07T14:24:57.192000+00:00,9473,1230
20.6,23,4,2024-03-07T14:27:46.347000+00:00,9473,1230
21.0,22,3,2024-03-07T14:28:04.804000+00:00,9473,1230
20.3,20,81,2024-03-07T14:28:55.183000+00:00,9473,1230
,1,81,2024-03-07T17:10:04.921000+00:00,9474,1230
,1,24,2024-03-07T17:10:09.054000+00:00,9474,1230
,1,23,2024-03-07T17:10:19.239000+00:00,9474,1230
,1,10,2024-03-07T17:10:21.905000+00:00,9474,1230
,1,77,2024-03-07T17:10:23.855000+00:00,9474,1230
,1,31,2024-03-07T17:10:27.379000+00:00,9474,1230
,1,4,2024-03-07T17:10:27.516000+00:00,9474,1230
,1,1,2024-03-07T17:10:28.293000+00:00,9474,1230
,1,20,2024-03-07T17:10:31.081000+00:00,9474,1230
,1,27,2024-03-07T17:10:34.542000+00:00,9474,1230
,1,18,2024-03-07T17:10:38.510000+00:00,9474,1230
,1,11,2024-03-07T17:10:41.305000+00:00,9474,1230
,1,44,2024-03-07T17:10:47.662000+00:00,9474,1230
,1,22,2024-03-07T17:10:53.075000+00:00,9474,1230
,1,14,2024-03-07T17:10:56.134000+00:00,9474,1230
,1,2,2024-03-07T17:11:00.535000+00:00,9474,1230
,1,16,2024-03-07T17:11:20.879000+00:00,9474,1230
,1,55,2024-03-07T17:11:23.058000+00:00,9474,1230
,1,3,2024-03-07T17:11:40.322000+00:00,9474,1230
,1,63,2024-03-07T17:12:08.861000+00:00,9474,1230
28.2,3,63,2024-03-07T17:16:10.501000+00:00,9474,1230
22.0,4,1,2024-03-07T17:16:38.076000+00:00,9474,1230
25.3,4,11,2024-03-07T17:17:18.608000+00:00,9474,1230
513.8,5,81,2024-03-07T17:26:07.810000+00:00,9474,1230
560.9,7,77,2024-03-07T17:30:55.250000+00:00,9474,1230
441.3,8,24,2024-03-07T17:31:15.786000+00:00,9474,1230
458.4,8,2,2024-03-07T17:32:04.137000+00:00,9474,1230
481.4,8,14,2024-03-07T17:32:09.296000+00:00,9474,1230
397.6,8,55,2024-03-07T17:32:14.168000+00:00,9474,1230
699.1,6,4,2024-03-07T17:32:16.744000+00:00,9474,1230
381.5,9,1,2024-03-07T17:32:18.995000+00:00,9474,1230
565.0,8,23,2024-03-07T17:32:22.338000+00:00,9474,1230
731.2,6,20,2024-03-07T17:32:24.429000+00:00,9474,1230
440.4,8,16,2024-03-07T17:32:30.523000+00:00,9474,1230
458.4,9,27,2024-03-07T17:32:53.313000+00:00,9474,1230
361.2,9,22,2024-03-07T17:33:08.626000+00:00,9474,1230
521.3,9,10,2024-03-07T17:33:25.245000+00:00,9474,1230
586.4,8,18,2024-03-07T17:33:29.083000+00:00,9474,1230
589.0,8,31,2024-03-07T17:33:49.745000+00:00,9474,1230
682.5,7,11,2024-03-07T17:34:00.411000+00:00,9474,1230
463.0,9,63,2024-03-07T17:35:15.158000+00:00,9474,1230
227.9,11,3,2024-03-07T17:35:19.868000+00:00,9474,1230
173.4,9,81,2024-03-07T17:35:41.390000+00:00,9474,1230
640.5,9,44,2024-03-07T17:38:28.057000+00:00,9474,1230
28.0,11,16,2024-03-07T17:39:24.100000+00:00,9474,1230
24.8,12,55,2024-03-07T17:40:37.727000+00:00,9474,1230
362.7,9,4,2024-03-07T17:43:49.364000+00:00,9474,1230
417.3,10,11,2024-03-07T17:46:04.146000+00:00,9474,1230
329.7,13,23,2024-03-07T17:47:44.453000+00:00,9474,1230
587.3,12,27,2024-03-07T17:49:06.396000+00:00,9474,1230
360.5,14,22,2024-03-07T17:49:14.948000+00:00,9474,1230
385.5,14,14,2024-03-07T17:49:33.826000+00:00,9474,1230
24.6,14,23,2024-03-07T17:50:06.161000+00:00,9474,1230
406.8,14,2,2024-03-07T17:50:21.466000+00:00,9474,1230
494.9,11,20,2024-03-07T17:50:53.048000+00:00,9474,1230
358.9,14,18,2024-03-07T17:51:02.259000+00:00,9474,1230
389.3,14,77,2024-03-07T17:51:31.257000+00:00,9474,1230
527.3,15,1,2024-03-07T17:52:36.684000+00:00,9474,1230
27.4,15,2,2024-03-07T17:52:42.363000+00:00,9474,1230
365.7,17,3,2024-03-07T17:52:58.944000+00:00,9474,1230
542.4,15,24,2024-03-07T17:53:18.008000+00:00,9474,1230
597.5,13,16,2024-03-07T17:53:23.238000+00:00,9474,1230
337.5,16,81,2024-03-07T17:53:45.817000+00:00,9474,1230
328.1,17,10,2024-03-07T17:53:46.080000+00:00,9474,1230
32.4,15,77,2024-03-07T17:53:53.863000+00:00,9474,1230
342.6,16,31,2024-03-07T17:54:20.355000+00:00,9474,1230
440.8,14,44,2024-03-07T17:55:13.862000+00:00,9474,1230
413.7,17,55,2024-03-07T17:57:47.575000+00:00,9474,1230
290.6,14,4,2024-03-07T17:57:54.668000+00:00,9474,1230
570.4,16,63,2024-03-07T17:58:15.804000+00:00,9474,1230
20.7,16,4,2024-03-07T18:01:41.352000+00:00,9474,1230
21.9,19,63,2024-03-07T18:03:47.887000+00:00,9474,1230
21.0,23,27,2024-03-07T18:07:11.880000+00:00,9474,1230
21.2,25,81,2024-03-07T18:08:38.712000+00:00,9474,1230
230.1,20,44,2024-03-07T18:09:07.227000+00:00,9474,1230
20.6,25,18,2024-03-07T18:09:17.336000+00:00,9474,1230
20.7,23,16,2024-03-07T18:09:53.205000+00:00,9474,1230
,1,77,2024-03-08T13:30:09.004000+00:00,9475,1230
,1,38,2024-03-08T13:31:08.251000+00:00,9475,1230
,1,44,2024-03-08T13:34:08.222000+00:00,9475,1230
,1,18,2024-03-08T13:34:15.194000+00:00,9475,1230
,1,14,2024-03-08T13:34:29.133000+00:00,9475,1230
22.4,2,18,2024-03-08T13:36:21.930000+00:00,9475,1230
25.0,2,14,2024-03-08T13:36:51.990000+00:00,9475,1230
,1,24,2024-03-08T13:38:57.567000+00:00,9475,1230
,1,63,2024-03-08T13:39:48.227000+00:00,9475,1230
,1,4,2024-03-08T13:40:14.801000+00:00,9475,1230
26.5,4,44,2024-03-08T13:40:39.434000+00:00,9475,1230
,1,22,2024-03-08T13:41:57.644000+00:00,9475,1230
,1,3,2024-03-08T13:43:14.182000+00:00,9475,1230
,1,16,2024-03-08T13:45:36.182000+00:00,9475,1230
28.7,7,44,2024-03-08T13:46:33.166000+00:00,9475,1230
,1,11,2024-03-08T13:47:56.984000+00:00,9475,1230
,1,2,2024-03-08T13:48:02.482000+00:00,9475,1230
338.8,8,77,2024-03-08T13:48:25.738000+00:00,9475,1230
,1,10,2024-03-08T13:48:33.228000+00:00,9475,1230
,1,31,2024-03-08T13:48:47.609000+00:00,9475,1230
,1,23,2024-03-08T13:49:08.284000+00:00,9475,1230
,1,81,2024-03-08T13:49:41.214000+00:00,9475,1230
,1,27,2024-03-08T13:49:45.127000+00:00,9475,1230
,1,1,2024-03-08T13:50:48.104000+00:00,9475,1230
440.0,8,38,2024-03-08T13:51:03.685000+00:00,9475,1230
18.5,4,16,2024-03-08T13:51:36.655000+00:00,9475,1230
,1,20,2024-03-08T13:52:34.556000+00:00,9475,1230
642.8,2,4,2024-03-08T13:53:04.859000+00:00,9475,1230
17.1,9,38,2024-03-08T13:53:21.625000+00:00,9475,1230
30.0,7,3,2024-03-08T13:54:44.521000+00:00,9475,1230
1006.7,3,18,2024-03-08T13:55:04.191000+00:00,9475,1230
208.1,2,81,2024-03-08T13:55:12.139000+00:00,9475,1230
16.9,10,24,2024-03-08T13:56:16.594000+00:00,9475,1230
1092.9,3,14,2024-03-08T13:57:03.172000+00:00,9475,1230
28.7,6,31,2024-03-08T13:58:40.814000+00:00,9475,1230
17.3,6,27,2024-03-08T13:59:10.431000+00:00,9475,1230
18.4,10,22,2024-03-08T13:59:47.998000+00:00,9475,1230
20.1,10,3,2024-03-08T14:00:16.335000+00:00,9475,1230
792.4,7,63,2024-03-08T14:04:01.762000+00:00,9475,1230
398.0,6,10,2024-03-08T14:04:14.221000+00:00,9475,1230
16.5,7,20,2024-03-08T14:04:28.860000+00:00,9475,1230
449.4,7,16,2024-03-08T14:05:00.442000+00:00,9475,1230
218.5,11,22,2024-03-08T14:05:24.139000+00:00,9475,1230
491.0,7,23,2024-03-08T14:08:34.964000+00:00,9475,1230
640.1,15,77,2024-03-08T14:10:31.172000+00:00,9475,1230
735.9,11,24,2024-03-08T14:10:36.160000+00:00,9475,1230
1113.7,8,20,2024-03-08T14:25:03.067000+00:00,9475,1230
952.6,9,10,2024-03-08T14:25:07.186000+00:00,9475,1230
1517.4,17,77,2024-03-08T14:25:08.453000+00:00,9475,1230
1455.1,7,27,2024-03-08T14:25:11.262000+00:00,9475,1230
2073.6,13,63,2024-03-08T14:25:22.301000+00:00,9475,1230
1383.3,11,3,2024-03-08T14:25:26.823000+00:00,9475,1230
1293.5,9,31,2024-03-08T14:25:31.633000+00:00,9475,1230
962.7,10,14,2024-03-08T14:25:34.549000+00:00,9475,1230
1689.5,12,16,2024-03-08T14:25:40.585000+00:00,9475,1230
907.6,14,22,2024-03-08T14:25:43.672000+00:00,9475,1230
1082.1,10,18,2024-03-08T14:25:52.930000+00:00,9475,1230
1607.7,15,44,2024-03-08T14:26:00.485000+00:00,9475,1230
1096.0,18,38,2024-03-08T14:26:09.175000+00:00,9475,1230
1235.7,8,81,2024-03-08T14:26:15.392000+00:00,9475,1230
1312.7,8,4,2024-03-08T14:26:46.860000+00:00,9475,1230
1233.5,10,11,2024-03-08T14:27:01.738000+00:00,9475,1230
1628.2,10,23,2024-03-08T14:27:32.817000+00:00,9475,1230
1182.1,10,1,2024-03-08T14:27:34.152000+00:00,9475,1230
,1,20,2024-03-08T17:00:03.303000+00:00,9476,1230
,1,2,2024-03-08T17:00:08.654000+00:00,9476,1230
,1,27,2024-03-08T17:00:14.295000+00:00,9476,1230
,1,77,2024-03-08T17:00:16.199000+00:00,9476,1230
,1,31,2024-03-08T17:00:21.885000+00:00,9476,1230
,1,10,2024-03-08T17:00:35.135000+00:00,9476,1230
,1,81,2024-03-08T17:00:40.724000+00:00,9476,1230
,1,23,2024-03-08T17:00:45.997000+00:00,9476,1230
,1,4,2024-03-08T17:00:59.643000+00:00,9476,1230
,1,14,2024-03-08T17:01:05.489000+00:00,9476,1230
,1,18,2024-03-08T17:01:13.552000+00:00,9476,1230
,1,38,2024-03-08T17:01:17.813000+00:00,9476,1230
,1,44,2024-03-08T17:01:26.524000+00:00,9476,1230
,1,63,2024-03-08T17:01:54.732000+00:00,9476,1230
,1,16,2024-03-08T17:02:42.198000+00:00,9476,1230
,1,11,2024-03-08T17:05:37.242000+00:00,9476,1230
,1,1,2024-03-08T17:06:17.060000+00:00,9476,1230
,1,3,2024-03-08T17:06:33.135000+00:00,9476,1230
,1,22,2024-03-08T17:06:55.987000+00:00,9476,1230
126.9,4,44,2024-03-08T17:08:53.157000+00:00,9476,1230
144.4,4,63,2024-03-08T17:09:17.580000+00:00,9476,1230
